七虞,鄭家詩婢，郗氏文奴
八齊,子晉牧豕，仙翁祝雞
八齊,武王歸馬，裴度還犀
八齊,重耳霸晉，小白興齊
八齊,景公禳慧，竇儼佔奎
八齊,卓敬馮虎，西巴釋麑
八齊,信陵捕鷂，祖逖聞雞
八齊,趙苞棄母，吳起殺妻
八齊,陳平多轍，李廣成蹊
八齊,烈裔刻虎，溫嶠燃犀
八齊,梁公訓雀，茅容割雞
九佳,禹鈞五桂，王佑三槐
九佳,同心向秀，肖貌伯偕
九佳,袁閎土室，羊侃水齋
九佳,敬之說好，郭訥言佳
九佳,陳瓘責己，阮籍詠懷
十灰,初平起石，左慈擲杯
十灰,名高麟閣，功顯雲台
十灰,朱熹正學，蘇軾奇才
十灰,淵明賞菊，和靖觀梅
十灰,雞黍張範，膠漆陳雷
十灰,耿弇北道，僧孺西台
十灰,準題華岳，綽賦天台
十灰,穆生決去，賈鬱重來
十灰,台烏成兆，屏雀為媒
十灰,平仲無術，安道多才
十灰,楊億鶴蛻，竇武蛇胎
十灰,湘妃泣竹，鉏麑觸槐
十灰,陽雍五壁，溫嶠一台
十一真,孔門十哲，殷室三仁
十一真,晏能處己，鴻恥因人
十一真,文翁教士，朱邑愛民
十一真,太公釣渭，伊尹耕莘
十一真,皋惟團力，泌僅獻身
十一真,喪邦黃浩，誤國章惇
十一真,鞅更秦法，普讀魯論
十一真,呂誅華士，孔戮聞人
十一真,暴勝持斧，張綱埋輪
十一真,孫非識面，韋豈呈身
十一真,令公請稅，長孺輸緡
十一真,白州刺史，絳縣老人
十一真,景行蓮幕，謹選花裀
十一真,郗超造宅，季雅買鄰
十一真,壽昌尋母，董永賣身
十一真,建安七子，大歷十人
十一真,香山詩價，孫濟酤緡
十一真,令嚴孫武，法變張巡
十一真,更衣範冉，廣被孟仁
十一真,筆床茶灶，羽扇綸巾
十一真,灌夫使酒，劉四罵人
十一真,以牛易馬，改氏為民
十一真,壙先表聖，燈候沈彬
十二文,謝敷處士，宋景賢君
十二文,景宗險韻，劉輝奇文
十二文,袁安臥雪，仁傑望雲
十二文,貌疏宰相，腹負將軍
十二文,梁亭竊灌，曾圃誤耘
十二文,張巡軍令，陳琳檄文
十二文,羊殖益上，寧越彌勤
十二文,蔡邕倒屣，衛瓘披雲
十二文,巨山龜息，遵彥龍文
十三元,傲倪昭諫，茂異簡言
十三元,金書夢珏，紗護卜藩
十三元,童恢捕虎，古冶持黿
十三元,何奇韓信，香化陳元
十三元,徐幹中論，揚雄法言
十三元,力稱烏獲，勇尚孟賁
十三元,八龍荀氏，五豸唐門
十三元,張瞻炊臼，庄周鼓盆
十三元,疏脫士簡，博奧文元
十三元,敏修未娶，陳嶠初婚
十三元,長公思過，定國平冤
十三元,陳遵投轄，魏勃掃門
十三元,孫璉織屨，阮咸曝褌
十三元,晦堂無隱，溈山不言
十四寒,庄生蝴蝶，呂祖邯鄲
十四寒,謝安折屐，貢禹彈冠
十四寒,顗容王導，浚殺曲端
十四寒,休那題碣，叔邵憑棺
十四寒,如龍諸葛，似鬼曹瞞
十四寒,爽欣御李，白願識韓
十四寒,黔婁布被，優孟衣冠
十四寒,長歌寧戚，鼾睡陳摶
十四寒,曾參務益，龐德遺安
十四寒,穆親杵臼，商化芝蘭
十四寒,葛洪負笈，高鳳持竿
